customer_id,tenure_days,mrr_brl,seats,logins_7d,logins_30d,feature_adoption,avg_session_min,api_calls_7d,days_since_last_login,tickets_30d,failed_pay_90d,nps_last,is_anomalous
CLI_000324,1747,14672.69,144,475,1938,0.586,26.3,750,29,0,0,4.3,0
CLI_000325,1545,4189.73,66,274,1163,0.841,27.2,1175,1,0,2,5.4,0
CLI_000326,729,296.53,2,10,43,0.605,23.7,2815,0,0,0,5.6,0
CLI_000327,438,1674.05,12,77,259,0.79,17.5,2177,0,0,0,7.4,0
CLI_000328,247,469.75,3,13,47,0.688,22.1,1697,12,1,0,3.3,0
CLI_000329,90,996.23,9,45,167,0.715,20.7,3207,11,1,0,6.7,0
CLI_000330,34,10279.56,57,210,705,0.801,10.9,273,1,0,2,5.2,0
CLI_000331,319,3763.72,52,291,1002,0.966,32.5,1346,1,0,0,6.0,0
CLI_000332,1191,809.35,6,26,96,0.627,24.2,5078,0,0,0,0.0,0
CLI_000333,120,563.53,7,26,90,0.575,19.9,1189,0,0,0,7.1,0
CLI_000334,1248,1877.51,12,48,203,0.789,28.4,6034,4,1,3,5.4,0
CLI_000335,30,446.28,3,10,38,0.826,33.9,380,11,0,0,3.0,0
CLI_000336,131,835.63,9,37,132,0.659,27.8,2292,1,0,0,7.3,0
CLI_000337,147,2588.44,25,91,399,0.755,20.9,756,0,0,1,5.7,0
CLI_000338,2000,6826.78,54,11,118,0.754,7.2,496,30,0,0,3.6,1
CLI_000339,30,3641.23,16,65,243,0.451,24.7,9639,3,0,0,9.7,0
CLI_000340,2000,200.0,2,8,37,0.726,24.5,1763,4,0,1,3.8,0
CLI_000341,411,2565.79,20,81,341,0.693,25.8,779,0,0,0,10.0,0
CLI_000342,200,1964.2,27,108,488,0.75,20.7,804,4,0,2,6.8,0
CLI_000343,164,2910.19,30,111,457,0.556,21.7,2052,0,0,1,1.5,0
CLI_000344,1326,11598.62,83,410,1808,0.539,29.0,3053,23,0,0,7.1,0
CLI_000345,155,200.0,1,3,15,0.577,14.9,796,1,0,0,10.0,0
CLI_000346,886,916.2,5,23,100,0.832,18.5,1696,7,1,0,4.8,0
CLI_000347,356,3567.22,22,110,407,0.636,21.9,869,0,0,0,4.7,0
CLI_000348,75,293.29,4,18,80,0.843,21.0,344,9,0,1,7.6,0
CLI_000349,209,9870.85,92,267,1214,0.779,22.5,2754,0,0,0,6.4,0
CLI_000350,230,2761.72,22,108,444,0.615,25.5,3770,21,0,0,7.4,0
CLI_000351,1966,4786.58,88,377,1525,0.766,22.9,1692,15,1,0,6.8,0
CLI_000352,159,937.69,10,47,186,0.812,24.7,976,7,0,0,5.8,0
CLI_000353,56,4609.29,41,190,730,0.38,27.2,918,4,0,0,6.5,0
CLI_000354,86,6177.95,35,128,583,0.779,19.5,190,8,0,3,4.1,0
CLI_000355,30,2363.29,26,125,512,0.87,16.5,1164,3,0,0,10.0,0
CLI_000356,1539,2367.43,38,134,514,0.578,29.1,575,6,0,0,10.0,0
CLI_000357,2000,2467.34,14,56,196,0.468,22.0,3194,0,0,0,4.4,0
CLI_000358,54,669.92,5,25,105,0.434,25.2,595,0,0,0,4.3,0
CLI_000359,30,1525.9,10,38,136,0.634,28.3,525,2,0,0,6.5,0
CLI_000360,1107,1517.17,11,39,153,0.524,18.1,1681,2,0,3,9.5,0
CLI_000361,130,2809.9,18,76,257,0.652,24.2,2197,0,1,0,8.2,0
CLI_000362,1303,5708.99,23,125,452,0.324,20.1,642,3,0,1,10.0,0
CLI_000363,1500,535.22,4,1,9,0.291,6.9,28,6,1,0,7.3,1
CLI_000364,1788,1565.94,13,13,226,0.791,22.5,131,1,2,2,10.0,0
CLI_000365,331,9933.56,74,375,1492,0.889,21.0,1122,5,0,3,10.0,0
CLI_000366,690,768.83,8,50,171,0.944,16.1,344,5,0,0,0.2,0
CLI_000367,739,702.34,8,26,103,0.497,24.2,2348,0,0,0,6.9,0
CLI_000368,619,2281.65,17,112,390,0.888,14.1,270,1,0,0,4.1,0
CLI_000369,391,4774.49,62,277,945,0.756,27.2,1953,1,0,0,5.1,0
CLI_000370,544,1831.96,38,173,646,0.859,21.1,171,6,0,0,3.1,0
CLI_000371,230,8335.72,85,316,1332,0.521,18.1,350,0,0,0,3.2,0
CLI_000372,30,4843.11,22,105,436,0.923,21.4,904,0,1,3,5.1,0
CLI_000373,777,4760.43,48,251,994,0.974,21.2,919,3,0,0,5.7,0
CLI_000374,230,3419.45,29,179,626,0.68,20.7,609,2,1,0,3.4,0
CLI_000375,592,26286.24,144,601,2213,0.52,14.0,1554,7,1,1,5.4,0
CLI_000376,30,1428.05,15,100,340,0.858,25.8,14345,4,1,1,10.0,0
CLI_000377,30,200.0,2,9,34,0.678,21.9,1870,0,0,0,4.3,0
CLI_000378,81,11440.24,68,308,1207,0.935,23.6,1716,0,1,0,5.1,0
CLI_000379,215,1068.11,8,31,112,0.936,21.6,437,1,0,0,3.9,0
CLI_000380,62,2046.86,14,53,237,0.561,19.7,1769,2,0,0,3.7,0
CLI_000381,289,8151.71,78,430,1897,0.671,14.0,222,8,0,0,8.2,0
CLI_000382,870,286.4,4,17,61,0.804,22.2,1078,0,0,0,6.1,0
CLI_000383,209,428.63,3,13,54,0.502,22.1,4499,3,0,3,5.0,0
CLI_000384,1041,286.73,4,16,69,0.666,16.4,940,7,0,0,4.6,0
CLI_000385,30,725.41,5,30,106,0.662,28.7,1419,1,2,0,6.6,0
CLI_000386,70,2997.64,21,86,386,0.54,14.8,2796,2,1,0,0.4,0
CLI_000387,668,3303.76,16,88,308,0.543,23.3,5880,1,0,0,9.7,0
CLI_000388,30,2484.22,22,134,468,0.81,23.5,2689,1,0,2,9.0,0
CLI_000389,778,356.14,1,4,17,0.694,27.4,1490,1,0,0,2.8,0
CLI_000390,30,200.0,2,9,34,0.859,24.7,860,1,0,0,10.0,0
CLI_000391,903,1924.66,40,180,656,0.672,27.0,452,1,0,0,5.0,0
CLI_000392,193,1050.96,16,61,225,0.669,25.7,868,3,1,0,5.9,0
CLI_000393,475,3066.5,34,154,655,0.71,21.7,48,15,0,0,4.8,0
CLI_000394,1311,4053.14,58,26,186,0.292,7.2,22,21,0,0,8.7,1
CLI_000395,230,2119.59,15,65,267,0.602,22.9,981,1,0,0,4.9,0
CLI_000396,30,4333.6,43,265,1091,0.614,32.7,770,4,0,1,10.0,0
CLI_000397,119,2353.35,22,113,430,0.83,19.8,701,5,1,0,3.6,0
CLI_000398,64,3326.16,17,51,229,0.722,18.9,1657,4,0,2,2.7,0
CLI_000399,30,804.02,9,36,149,0.593,21.9,304,9,0,1,6.5,0
CLI_000400,103,1470.63,11,60,244,0.793,14.3,1945,5,0,1,6.7,0
CLI_000401,897,2267.18,11,54,212,0.825,20.2,476,8,0,0,0.1,0
CLI_000402,87,4645.28,71,333,1118,0.781,16.8,4520,11,0,0,6.6,0
CLI_000403,330,1149.63,14,72,266,0.888,18.1,542,15,0,2,2.6,0
CLI_000404,371,3292.3,35,167,693,0.832,23.8,1369,2,0,0,8.3,0
CLI_000405,167,1331.8,12,49,207,0.874,29.8,604,2,0,0,6.7,0
CLI_000406,391,1579.44,13,62,246,0.775,15.5,685,3,1,0,10.0,0
CLI_000407,1446,4693.56,25,114,453,0.899,32.7,398,0,0,0,4.2,0
CLI_000408,30,200.0,2,6,26,0.468,22.4,1429,0,0,0,8.2,0
CLI_000409,74,407.1,5,20,70,0.693,26.0,941,9,1,0,9.3,0
CLI_000410,247,328.81,3,14,60,0.522,24.1,1527,0,0,0,7.5,0
CLI_000411,44,200.0,2,6,26,0.376,18.9,1904,4,0,0,5.8,0
CLI_000412,1020,828.81,10,39,153,0.37,27.3,562,0,1,1,4.3,0
CLI_000413,858,4280.6,37,199,851,0.692,24.2,317,0,0,0,2.0,0
CLI_000414,101,1302.95,16,3,46,0.663,4.6,109,17,0,0,8.9,1
CLI_000415,130,2269.83,13,52,236,0.719,21.5,1973,3,0,0,7.4,0
CLI_000416,424,6327.12,104,466,1988,0.821,26.7,1618,2,0,0,6.6,0
CLI_000417,518,8323.51,65,223,964,0.632,25.4,1138,3,0,3,7.3,0
CLI_000418,235,1669.85,16,87,305,0.383,27.7,2201,2,0,0,3.4,0
CLI_000419,1710,8575.15,53,162,721,0.876,30.0,3429,0,0,3,2.6,0
CLI_000420,41,2010.11,15,72,281,0.763,30.5,401,3,0,2,5.4,0
CLI_000421,81,690.21,4,0,13,0.616,7.2,1332,0,0,0,3.5,1
CLI_000422,391,912.73,7,1,27,0.654,4.4,211,2,0,0,4.0,1
CLI_000423,30,329.44,2,1,15,0.2,6.3,265,8,0,1,9.6,1
CLI_000424,399,651.09,6,24,107,0.895,32.4,343,0,2,0,8.6,0
CLI_000425,102,1197.85,6,30,103,0.681,32.1,3104,3,0,1,9.7,0
CLI_000426,562,4555.65,35,191,764,0.218,29.5,461,7,1,0,9.2,0
CLI_000427,211,13080.6,87,410,1404,0.794,20.2,2364,3,1,0,5.7,0
CLI_000428,199,368.89,4,1,15,0.083,6.3,399,17,0,0,7.3,1
CLI_000429,1447,2840.55,33,115,483,0.661,20.1,356,1,0,0,5.1,0
CLI_000430,1517,546.41,6,28,94,0.79,21.7,2343,0,0,0,6.0,0
CLI_000431,2000,3120.98,36,111,496,0.236,13.5,421,3,1,0,4.8,0
CLI_000432,30,1555.03,6,24,106,0.675,21.6,625,2,0,0,6.4,0
CLI_000433,158,220.18,2,8,33,0.415,22.5,7415,0,0,0,10.0,0
CLI_000434,319,5258.19,24,6,111,0.545,10.3,151,20,0,3,3.0,1
CLI_000435,69,901.67,6,30,105,0.959,20.4,1461,1,0,0,9.5,0
CLI_000436,1225,978.49,9,28,118,0.708,27.6,1575,0,0,0,4.4,0
CLI_000437,30,528.36,3,12,56,0.643,20.0,1400,8,0,0,6.9,0
CLI_000438,252,851.99,10,44,182,0.628,17.5,1206,17,0,0,3.8,0
CLI_000439,1598,2957.42,16,60,254,0.577,26.2,1495,11,0,0,3.5,0
CLI_000440,1671,1454.43,8,36,123,0.581,28.1,1443,4,0,0,8.7,0
CLI_000441,44,2638.49,14,57,197,0.926,20.2,674,14,1,0,5.1,0
CLI_000442,644,2741.36,24,99,333,0.812,24.5,2458,3,0,0,5.7,0
CLI_000443,30,8256.54,96,465,1644,0.776,9.1,773,2,0,0,7.5,0
CLI_000444,690,1219.01,12,36,155,0.526,20.4,452,2,0,0,6.4,0
CLI_000445,1669,330.83,2,6,25,0.885,18.4,1163,1,1,0,1.6,0
CLI_000446,30,6169.08,31,163,737,0.864,24.6,1127,12,0,0,7.4,0
CLI_000447,78,1234.95,10,49,168,0.741,24.7,920,14,1,0,9.5,0
CLI_000448,1231,6514.47,136,64,1151,0.082,8.7,27,2,1,0,8.4,1
CLI_000449,1934,2809.84,31,167,615,0.813,22.3,361,1,0,1,4.3,0
CLI_000450,420,1554.94,26,32,225,0.281,7.7,154,30,2,0,3.2,1
CLI_000451,465,2700.23,31,214,730,0.603,30.7,2104,0,0,2,5.4,0
CLI_000452,235,17045.89,95,439,1858,0.578,17.2,466,4,0,0,5.9,0
CLI_000453,1482,19703.03,303,1658,5989,0.596,28.9,653,7,0,0,6.5,0
CLI_000454,52,1958.21,20,107,475,0.448,27.3,840,2,0,0,9.0,0
CLI_000455,656,2173.77,9,55,190,0.577,9.8,991,2,1,0,5.9,0
CLI_000456,277,6233.39,85,288,1218,0.693,19.4,3039,5,0,0,3.5,0
CLI_000457,30,683.68,4,19,79,0.403,12.2,2734,0,0,0,6.7,0
CLI_000458,1307,2651.9,28,118,495,0.764,32.4,1042,1,0,0,6.6,0
CLI_000459,30,1755.06,18,62,270,0.748,23.5,4117,1,1,0,9.7,0
CLI_000460,118,2594.1,32,152,658,0.716,19.0,819,2,1,1,7.9,0
CLI_000461,2000,693.41,8,38,144,0.663,22.5,724,5,0,0,7.6,0
CLI_000462,37,290.61,6,29,114,0.721,20.6,1814,7,0,0,6.0,0
CLI_000463,65,200.0,1,4,16,0.75,11.3,1232,5,0,0,1.9,0
CLI_000464,1738,500.2,4,28,106,0.807,31.8,1839,0,0,0,7.7,0
CLI_000465,368,1066.91,10,44,148,0.141,19.6,2640,3,0,1,7.1,0
CLI_000466,2000,1290.56,12,62,238,0.725,20.0,3459,1,0,2,4.8,0
CLI_000467,1744,16777.87,184,775,3242,0.285,24.4,1153,4,1,3,6.3,0
CLI_000468,1197,6450.37,61,267,989,0.454,25.2,589,10,1,3,3.5,0
CLI_000469,448,598.0,4,20,70,0.829,22.7,549,0,0,3,4.9,0
CLI_000470,30,2696.92,23,130,463,0.951,30.0,661,20,1,3,8.6,0
CLI_000471,30,1132.13,8,34,117,0.808,32.1,4121,6,3,2,7.4,0
CLI_000472,993,1303.73,12,69,299,0.738,27.5,896,1,0,0,3.2,0
CLI_000473,162,2237.52,23,102,375,0.871,31.4,802,17,0,1,7.3,0
CLI_000474,1658,3685.08,25,88,338,0.869,18.9,337,2,1,0,7.4,0
CLI_000475,471,1223.97,11,60,239,0.635,30.0,1689,0,0,0,5.0,0
CLI_000476,2000,6145.22,64,388,1325,0.889,19.1,2718,3,0,0,5.3,0
CLI_000477,594,486.27,5,15,68,0.583,23.9,1340,10,0,0,4.6,0
CLI_000478,30,1821.27,50,245,1052,0.577,17.7,652,0,0,0,3.8,0
CLI_000479,117,35858.1,329,1481,5639,0.568,22.5,3348,4,0,1,8.3,0
CLI_000480,206,2336.81,14,66,256,0.761,31.0,3454,4,0,0,2.3,0
CLI_000481,566,9397.48,90,303,1367,0.682,24.7,1791,0,1,0,6.1,0
CLI_000482,440,2008.71,22,103,438,0.728,25.3,983,1,0,0,5.4,0
CLI_000483,30,3525.91,37,109,488,0.899,25.4,233,0,0,0,5.2,0
CLI_000484,196,1693.75,14,0,7,0.36,5.9,512,14,2,3,7.1,1
CLI_000485,30,1486.28,12,68,246,0.635,24.3,518,14,2,0,2.2,0
CLI_000486,875,737.74,6,27,111,0.894,23.7,3476,5,1,0,6.3,0
CLI_000487,99,2965.64,24,62,247,0.772,18.2,819,10,2,0,3.9,0
CLI_000488,1603,679.08,4,20,72,0.778,26.4,1051,3,0,3,6.3,0
CLI_000489,506,3887.12,31,112,450,0.876,24.8,536,4,0,2,8.2,0
CLI_000490,469,6298.58,37,140,621,0.63,23.7,2308,9,0,0,4.5,0
CLI_000491,368,2755.93,26,120,474,0.838,25.4,1335,5,1,3,8.6,0
CLI_000492,78,1300.9,12,73,291,0.749,18.3,701,2,0,0,7.6,0
CLI_000493,31,3047.45,16,61,268,0.549,16.4,387,9,0,0,6.9,0
CLI_000494,302,1267.78,11,52,183,0.696,24.1,431,10,0,1,5.4,0
CLI_000495,79,5302.21,30,162,584,0.793,16.4,5621,2,0,1,6.5,0
CLI_000496,30,220.06,2,8,37,0.743,25.2,10228,2,0,0,9.6,0
CLI_000497,660,1229.12,7,36,132,0.821,19.4,897,11,0,3,5.9,0
CLI_000498,352,200.0,2,10,41,0.671,26.1,257,6,1,0,4.5,0
CLI_000499,78,323.98,3,14,57,0.569,16.7,1356,25,2,0,2.6,0
